device_id,device_name,ip_address,os,device_type,scan_date,vulnerability_id,cve_publish_date,plugin_id,cvss_score,risk_score,exploit_available,patch_available,compliance_issue,vulnerability_age
DVC-10151,host-717,192.168.69.71,macOS Ventura,Workstation,2024-03-21,CVE-2015-22076,2023-06-21,16063,7.1,710.0,No,No,Yes,318
DVC-10137,host-444,192.168.49.171,Windows 10,Workstation,2024-01-15,CVE-2023-41832,2023-07-23,98240,5.9,442.5,No,Yes,No,384
DVC-10491,host-907,192.168.108.216,Linux Ubuntu,Workstation,2024-02-19,CVE-2019-52729,2023-03-16,83872,7.9,790.0,No,Yes,Yes,349
DVC-10154,host-303,192.168.10.48,Windows 10,Workstation,2024-03-07,CVE-2017-87434,2023-10-02,10879,4.5,337.5,Yes,No,Yes,332
DVC-10423,host-324,192.168.104.160,Windows Server 2019,Server,2024-08-28,CVE-2022-37181,2023-03-23,47476,6.3,472.5,Yes,Yes,Yes,158
DVC-10310,host-181,192.168.221.62,macOS Ventura,Workstation,2024-02-20,CVE-2016-43525,2023-01-28,74762,1.7,85.0,Yes,Yes,No,348
DVC-10115,host-167,192.168.77.66,Windows Server 2019,Server,2024-01-25,CVE-2024-35593,2023-10-03,66098,8.2,820.0,No,No,Yes,374
DVC-10216,host-749,192.168.19.187,Windows 10,Workstation,2024-09-03,CVE-2022-16528,2023-12-19,40896,9.7,1212.5,Yes,Yes,No,152
DVC-10139,host-885,192.168.147.15,Linux Ubuntu,Workstation,2024-04-27,CVE-2020-64235,2023-01-21,94805,4.0,300.0,Yes,Yes,Yes,281
DVC-10232,host-237,192.168.3.22,Windows 10,Workstation,2024-06-30,CVE-2021-3185,2023-04-16,66603,0.2,10.0,No,No,Yes,217
DVC-10322,host-243,192.168.13.241,Windows 10,Workstation,2024-08-07,CVE-2015-89507,2023-01-29,92639,7.0,700.0,No,No,No,179
DVC-10060,host-559,192.168.186.157,Windows 10,Workstation,2024-09-07,CVE-2023-44258,2023-12-04,56328,3.2,160.0,No,Yes,Yes,148
DVC-10014,host-875,192.168.251.144,macOS Ventura,Workstation,2024-04-01,CVE-2018-35620,2023-06-04,28914,7.4,740.0,No,Yes,No,307
DVC-10448,host-115,192.168.253.202,Linux RHEL,Server,2024-02-26,CVE-2018-97154,2023-08-29,38384,5.8,435.0,Yes,Yes,Yes,342
DVC-10223,host-588,192.168.183.223,Linux RHEL,Server,2024-05-21,CVE-2023-23003,2023-09-30,24450,9.3,1162.5,Yes,No,No,257
DVC-10387,host-463,192.168.146.26,Windows Server 2019,Server,2024-08-18,CVE-2020-72452,2023-09-30,11551,1.4,70.0,Yes,No,Yes,168
DVC-10457,host-683,192.168.192.199,Windows Server 2019,Server,2024-03-16,CVE-2022-34455,2023-08-12,70641,4.4,330.0,Yes,No,No,323
DVC-10407,host-759,192.168.223.106,Windows 10,Workstation,2024-06-26,CVE-2019-7644,2023-01-18,48301,0.6,30.0,No,Yes,No,221
DVC-10276,host-351,192.168.155.202,Windows 10,Workstation,2024-09-06,CVE-2024-1786,2023-06-03,41737,9.3,1162.5,Yes,No,Yes,149
DVC-10469,host-401,192.168.169.231,Windows 10,Workstation,2024-03-13,CVE-2016-49167,2023-09-20,90579,4.4,330.0,Yes,Yes,No,326
DVC-10057,host-215,192.168.85.92,Windows 10,Workstation,2024-03-11,CVE-2023-85749,2023-07-19,59842,5.1,382.5,No,No,No,328
DVC-10485,host-627,192.168.86.152,Windows Server 2019,Server,2024-05-23,CVE-2020-91538,2023-10-27,62237,3.6,180.0,No,No,No,255
DVC-10377,host-376,192.168.157.106,Windows Server 2019,Server,2024-09-02,CVE-2019-42372,2023-05-21,77507,4.2,315.0,No,Yes,No,153
DVC-10281,host-288,192.168.59.111,Windows 10,Workstation,2024-08-09,CVE-2022-96637,2023-11-17,41533,6.8,510.0,Yes,Yes,Yes,177
DVC-10317,host-622,192.168.176.183,macOS Ventura,Workstation,2024-06-03,CVE-2017-1879,2023-12-20,42909,3.0,150.0,No,No,Yes,244
DVC-10193,host-132,192.168.75.227,Linux Ubuntu,Workstation,2024-07-04,CVE-2020-68488,2023-05-18,23783,9.1,1137.5,Yes,No,No,213
DVC-10115,host-167,192.168.77.66,Windows Server 2019,Server,2024-06-24,CVE-2016-82287,2023-03-15,34262,4.2,315.0,Yes,Yes,No,223
DVC-10190,host-594,192.168.226.138,macOS Ventura,Workstation,2024-01-15,CVE-2020-87416,2023-06-23,99986,9.2,1150.0,No,No,Yes,384
DVC-10078,host-716,192.168.39.143,Linux Ubuntu,Workstation,2024-10-31,CVE-2019-81149,2023-09-10,60650,1.5,75.0,Yes,No,Yes,94
DVC-10363,host-802,192.168.227.214,Windows 10,Workstation,2024-02-08,CVE-2016-60639,2023-01-31,53454,9.6,1200.0,Yes,No,Yes,360
DVC-10050,host-177,192.168.250.177,Windows Server 2019,Server,2024-09-01,CVE-2024-5106,2023-04-02,58956,4.2,315.0,Yes,Yes,No,154
DVC-10448,host-115,192.168.253.202,Linux RHEL,Server,2024-11-16,CVE-2018-74745,2023-09-22,60875,6.1,457.5,No,No,No,78
DVC-10490,host-982,192.168.213.237,Windows Server 2019,Server,2024-01-18,CVE-2018-98983,2023-09-17,90357,4.6,345.0,Yes,No,No,381
DVC-10241,host-900,192.168.124.162,macOS Ventura,Workstation,2024-02-18,CVE-2020-87416,2023-06-23,99986,9.2,1150.0,No,No,Yes,350
DVC-10314,host-721,192.168.164.222,Windows Server 2019,Server,2024-04-09,CVE-2018-56362,2023-09-02,95081,8.9,890.0,Yes,No,Yes,299
DVC-10053,host-930,192.168.151.91,Windows Server 2019,Server,2024-08-16,CVE-2017-53462,2023-10-20,15450,3.1,155.0,Yes,No,No,170
DVC-10410,host-794,192.168.157.36,Windows 10,Workstation,2024-04-24,CVE-2024-35593,2023-10-03,66098,8.2,820.0,Yes,Yes,No,284
DVC-10049,host-680,192.168.19.63,Windows Server 2019,Server,2024-07-06,CVE-2020-85643,2023-10-08,82570,8.0,800.0,No,No,Yes,211
DVC-10483,host-698,192.168.52.22,macOS Ventura,Workstation,2024-09-18,CVE-2016-50813,2023-09-14,15096,8.0,800.0,Yes,Yes,No,137
DVC-10061,host-694,192.168.243.111,Windows 10,Workstation,2024-09-24,CVE-2023-75366,2023-01-08,17977,9.2,1150.0,Yes,Yes,No,131
DVC-10479,host-774,192.168.162.221,Windows Server 2019,Server,2024-03-11,CVE-2023-90613,2023-03-28,26407,5.0,375.0,No,No,No,328
DVC-10328,host-734,192.168.83.183,Windows Server 2019,Server,2024-05-19,CVE-2016-90365,2023-11-25,38153,5.5,412.5,No,Yes,No,259
DVC-10405,host-415,192.168.54.10,Linux RHEL,Server,2024-02-23,CVE-2015-83513,2023-07-07,79248,6.7,502.5,No,Yes,No,345
DVC-10167,host-735,192.168.155.132,macOS Ventura,Workstation,2024-11-26,CVE-2021-31825,2023-10-21,10602,5.3,397.5,Yes,Yes,Yes,68
DVC-10134,host-953,192.168.245.233,Linux RHEL,Server,2024-01-11,CVE-2023-94147,2023-12-23,15574,5.4,405.0,Yes,Yes,Yes,388
DVC-10465,host-106,192.168.88.219,Windows 10,Workstation,2024-10-03,CVE-2017-9444,2023-04-03,47856,8.6,860.0,Yes,Yes,Yes,122
DVC-10153,host-759,192.168.93.244,macOS Ventura,Workstation,2024-07-22,CVE-2015-89803,2023-06-27,74761,10.0,1250.0,Yes,No,Yes,195
DVC-10065,host-790,192.168.1.33,Windows 10,Workstation,2024-10-31,CVE-2019-4249,2023-11-01,72297,0.5,25.0,Yes,No,Yes,94
DVC-10450,host-852,192.168.99.130,macOS Ventura,Workstation,2024-06-26,CVE-2015-62149,2023-02-09,62482,5.8,435.0,Yes,No,Yes,221
DVC-10147,host-967,192.168.232.59,macOS Ventura,Workstation,2024-12-17,CVE-2020-64509,2023-08-25,65611,3.1,155.0,No,No,Yes,47
DVC-10002,host-513,192.168.165.230,Windows Server 2019,Server,2024-07-06,CVE-2023-64127,2023-02-06,54667,2.2,110.0,Yes,Yes,No,211
DVC-10082,host-495,192.168.29.91,Linux Ubuntu,Workstation,2024-11-06,CVE-2021-17257,2023-08-29,59507,1.2,60.0,Yes,Yes,Yes,88
DVC-10303,host-392,192.168.136.58,Linux Ubuntu,Workstation,2024-12-11,CVE-2019-95700,2023-03-20,88873,5.3,397.5,No,Yes,Yes,53
DVC-10396,host-832,192.168.62.25,Windows 10,Workstation,2024-10-10,CVE-2016-2376,2023-03-07,12855,5.0,375.0,No,No,Yes,115
DVC-10106,host-911,192.168.0.233,macOS Ventura,Workstation,2024-02-10,CVE-2024-81679,2023-09-04,47033,8.8,880.0,No,No,No,358
DVC-10372,host-891,192.168.111.177,macOS Ventura,Workstation,2024-02-24,CVE-2016-22146,2023-12-03,62394,8.3,830.0,No,Yes,Yes,344
DVC-10334,host-362,192.168.152.210,Windows 10,Workstation,2024-08-27,CVE-2020-59372,2023-08-17,36227,6.1,457.5,No,Yes,Yes,159
DVC-10476,host-395,192.168.30.247,Windows Server 2019,Server,2024-12-06,CVE-2017-65507,2023-08-26,63178,9.4,1175.0,Yes,No,Yes,58
DVC-10400,host-944,192.168.18.73,Windows 10,Workstation,2024-12-08,CVE-2020-49529,2023-04-14,11106,3.3,165.0,Yes,No,Yes,56
DVC-10434,host-861,192.168.134.61,macOS Ventura,Workstation,2024-06-11,CVE-2016-25931,2023-08-19,14291,6.9,517.5,Yes,No,Yes,236
DVC-10062,host-628,192.168.8.237,Linux RHEL,Server,2024-05-03,CVE-2023-77201,2023-09-01,40848,4.2,315.0,Yes,Yes,No,275
DVC-10307,host-699,192.168.251.97,Linux Ubuntu,Workstation,2024-02-17,CVE-2018-86162,2023-10-11,69202,9.6,1200.0,No,No,Yes,351
DVC-10189,host-874,192.168.186.74,Windows 10,Workstation,2024-08-29,CVE-2020-85643,2023-10-08,82570,8.0,800.0,Yes,Yes,Yes,157
DVC-10057,host-215,192.168.85.92,Windows 10,Workstation,2024-12-11,CVE-2017-93060,2023-03-08,10853,7.2,720.0,Yes,No,No,53
DVC-10434,host-861,192.168.134.61,macOS Ventura,Workstation,2024-01-04,CVE-2019-94672,2023-02-20,65175,2.0,100.0,Yes,Yes,Yes,395
DVC-10335,host-980,192.168.44.194,Linux RHEL,Server,2024-02-07,CVE-2016-23123,2023-11-08,17221,3.8,190.0,No,Yes,Yes,361
DVC-10324,host-825,192.168.21.184,Windows 10,Workstation,2024-09-10,CVE-2020-64509,2023-08-25,65611,3.1,155.0,Yes,Yes,Yes,145
DVC-10335,host-980,192.168.44.194,Linux RHEL,Server,2024-06-04,CVE-2015-90330,2023-12-06,66601,8.8,880.0,No,Yes,No,243
DVC-10323,host-565,192.168.232.159,Linux Ubuntu,Workstation,2024-09-25,CVE-2020-52132,2023-12-17,84771,7.3,730.0,Yes,Yes,No,130
DVC-10197,host-389,192.168.209.33,Linux Ubuntu,Workstation,2024-11-18,CVE-2017-65507,2023-08-26,63178,9.4,1175.0,Yes,No,Yes,76
DVC-10259,host-687,192.168.206.150,Windows Server 2019,Server,2024-08-22,CVE-2016-99767,2023-12-19,51663,1.7,85.0,No,Yes,No,164
DVC-10384,host-743,192.168.202.252,macOS Ventura,Workstation,2024-11-28,CVE-2023-94147,2023-12-23,15574,5.4,405.0,No,No,No,66
DVC-10333,host-685,192.168.65.239,macOS Ventura,Workstation,2024-05-23,CVE-2020-94067,2023-09-24,19558,4.0,300.0,Yes,No,No,255
DVC-10381,host-904,192.168.199.221,Windows Server 2019,Server,2024-09-03,CVE-2018-64152,2023-04-19,20806,3.0,150.0,No,No,Yes,152
DVC-10469,host-401,192.168.169.231,Windows 10,Workstation,2024-06-14,CVE-2024-29592,2023-05-29,16174,4.5,337.5,No,Yes,No,233
DVC-10482,host-214,192.168.158.196,Linux RHEL,Server,2024-07-21,CVE-2022-37181,2023-03-23,47476,6.3,472.5,No,No,Yes,196
DVC-10474,host-433,192.168.22.14,Linux RHEL,Server,2024-01-06,CVE-2016-82287,2023-03-15,34262,4.2,315.0,No,Yes,Yes,393
DVC-10363,host-802,192.168.227.214,Windows 10,Workstation,2024-01-14,CVE-2015-18396,2023-12-31,15695,0.5,25.0,No,No,Yes,385
DVC-10382,host-567,192.168.250.124,Linux RHEL,Server,2024-10-19,CVE-2017-12442,2023-06-09,48269,8.1,810.0,Yes,Yes,No,106
DVC-10005,host-461,192.168.150.40,Linux Ubuntu,Workstation,2024-02-19,CVE-2024-75256,2023-11-23,81897,5.0,375.0,No,No,Yes,349
DVC-10450,host-852,192.168.99.130,macOS Ventura,Workstation,2024-10-28,CVE-2020-59372,2023-08-17,36227,6.1,457.5,Yes,Yes,Yes,97
DVC-10245,host-161,192.168.69.232,Windows Server 2019,Server,2024-12-20,CVE-2018-91961,2023-04-06,54037,8.7,870.0,Yes,No,No,44
DVC-10434,host-861,192.168.134.61,macOS Ventura,Workstation,2024-11-15,CVE-2017-95759,2023-02-13,87505,1.6,80.0,No,Yes,No,79
DVC-10365,host-958,192.168.236.166,Windows Server 2019,Server,2024-03-06,CVE-2021-4138,2023-06-21,54547,6.6,495.0,Yes,Yes,Yes,333
DVC-10282,host-446,192.168.97.253,Linux RHEL,Server,2024-04-22,CVE-2020-91538,2023-10-27,62237,3.6,180.0,No,Yes,Yes,286
DVC-10054,host-931,192.168.204.118,macOS Ventura,Workstation,2024-08-20,CVE-2016-11500,2023-02-27,38667,3.9,195.0,No,No,No,166
DVC-10165,host-437,192.168.72.32,macOS Ventura,Workstation,2024-11-24,CVE-2015-69990,2023-01-04,17665,6.4,480.0,Yes,Yes,Yes,70
DVC-10149,host-239,192.168.4.47,Windows 10,Workstation,2024-10-22,CVE-2024-86767,2023-07-01,58891,8.0,800.0,Yes,No,Yes,103
DVC-10051,host-781,192.168.89.224,macOS Ventura,Workstation,2024-07-24,CVE-2022-17293,2023-07-19,68279,2.7,135.0,No,No,No,193
DVC-10173,host-509,192.168.207.85,Windows 10,Workstation,2024-02-16,CVE-2022-98323,2023-07-31,23799,8.6,860.0,Yes,Yes,No,352
DVC-10150,host-301,192.168.199.104,Windows 10,Workstation,2024-06-30,CVE-2016-50813,2023-09-14,15096,8.0,800.0,No,No,Yes,217
DVC-10397,host-733,192.168.148.202,Windows Server 2019,Server,2024-11-09,CVE-2016-7307,2023-04-14,22469,7.8,780.0,No,Yes,No,85
DVC-10275,host-706,192.168.18.75,macOS Ventura,Workstation,2024-09-17,CVE-2024-29592,2023-05-29,16174,4.5,337.5,No,No,No,138
DVC-10159,host-458,192.168.0.192,Windows 10,Workstation,2024-06-29,CVE-2020-64509,2023-08-25,65611,3.1,155.0,Yes,No,No,218
DVC-10017,host-479,192.168.185.32,Linux RHEL,Server,2024-10-21,CVE-2016-10178,2023-08-21,10493,3.8,190.0,Yes,No,Yes,104
DVC-10493,host-554,192.168.184.249,Linux Ubuntu,Workstation,2024-11-29,CVE-2017-9444,2023-04-03,47856,8.6,860.0,Yes,No,No,65
DVC-10445,host-777,192.168.126.104,Linux RHEL,Server,2024-01-14,CVE-2020-64509,2023-08-25,65611,3.1,155.0,Yes,Yes,Yes,385
DVC-10223,host-588,192.168.183.223,Linux RHEL,Server,2024-07-03,CVE-2019-43640,2023-04-09,37464,6.8,510.0,No,No,No,214
DVC-10316,host-302,192.168.27.34,Linux RHEL,Server,2024-06-19,CVE-2016-17353,2023-12-29,21411,6.1,457.5,Yes,Yes,Yes,228
DVC-10319,host-222,192.168.38.119,Linux Ubuntu,Workstation,2024-12-04,CVE-2019-62936,2023-11-19,54297,7.5,750.0,Yes,Yes,Yes,60
DVC-10317,host-622,192.168.176.183,macOS Ventura,Workstation,2024-01-03,CVE-2016-48154,2023-03-20,35416,1.1,55.0,Yes,No,No,396
DVC-10317,host-622,192.168.176.183,macOS Ventura,Workstation,2024-10-29,CVE-2022-45829,2023-10-19,18346,7.6,760.0,No,Yes,No,96
DVC-10454,host-561,192.168.91.224,Linux Ubuntu,Workstation,2024-06-07,CVE-2018-5251,2023-07-09,24418,6.9,517.5,No,Yes,Yes,240
DVC-10338,host-766,192.168.205.102,macOS Ventura,Workstation,2024-07-29,CVE-2020-60267,2023-02-04,74606,4.7,352.5,Yes,Yes,No,188
DVC-10205,host-323,192.168.26.97,macOS Ventura,Workstation,2024-09-23,CVE-2020-4145,2023-04-26,45605,3.9,195.0,Yes,Yes,Yes,132
DVC-10465,host-106,192.168.88.219,Windows 10,Workstation,2024-07-13,CVE-2018-48176,2023-08-18,70036,0.5,25.0,Yes,Yes,Yes,204
DVC-10475,host-372,192.168.209.240,Linux Ubuntu,Workstation,2024-08-07,CVE-2018-55715,2023-04-17,95364,3.5,175.0,No,No,Yes,179
DVC-10115,host-167,192.168.77.66,Windows Server 2019,Server,2024-09-20,CVE-2024-1786,2023-06-03,41737,9.3,1162.5,No,Yes,No,135
DVC-10299,host-227,192.168.9.161,Windows 10,Workstation,2024-05-29,CVE-2023-77201,2023-09-01,40848,4.2,315.0,Yes,No,Yes,249
DVC-10091,host-472,192.168.72.71,Linux Ubuntu,Workstation,2024-04-13,CVE-2016-49167,2023-09-20,90579,4.4,330.0,No,No,Yes,295
DVC-10128,host-174,192.168.54.205,Linux RHEL,Server,2024-04-11,CVE-2019-43640,2023-04-09,37464,6.8,510.0,No,No,Yes,297
DVC-10305,host-247,192.168.135.45,Windows Server 2019,Server,2024-09-18,CVE-2015-70372,2023-05-14,86822,9.9,1237.5,No,Yes,Yes,137
DVC-10476,host-395,192.168.30.247,Windows Server 2019,Server,2024-07-07,CVE-2016-86130,2023-03-12,49351,9.2,1150.0,Yes,No,Yes,210
DVC-10226,host-642,192.168.156.131,Linux RHEL,Server,2024-08-22,CVE-2020-49529,2023-04-14,11106,3.3,165.0,Yes,Yes,No,164
DVC-10251,host-153,192.168.107.6,Linux RHEL,Server,2024-11-17,CVE-2019-75410,2023-07-01,27148,3.9,195.0,Yes,No,No,77
DVC-10316,host-302,192.168.27.34,Linux RHEL,Server,2024-10-06,CVE-2020-45643,2023-11-08,33296,7.1,710.0,No,Yes,Yes,119
DVC-10146,host-310,192.168.200.31,Linux RHEL,Server,2024-07-17,CVE-2021-31825,2023-10-21,10602,5.3,397.5,No,Yes,No,200
DVC-10444,host-755,192.168.117.183,Windows 10,Workstation,2024-02-25,CVE-2020-52132,2023-12-17,84771,7.3,730.0,No,No,Yes,343
DVC-10016,host-652,192.168.97.57,macOS Ventura,Workstation,2024-12-05,CVE-2020-16797,2023-03-14,26060,6.0,450.0,No,No,Yes,59
DVC-10204,host-974,192.168.139.13,macOS Ventura,Workstation,2024-11-16,CVE-2023-90613,2023-03-28,26407,5.0,375.0,Yes,Yes,Yes,78
DVC-10037,host-974,192.168.57.85,Linux Ubuntu,Workstation,2024-03-10,CVE-2024-40612,2023-12-29,86287,3.6,180.0,No,No,Yes,329
DVC-10315,host-798,192.168.38.148,Windows Server 2019,Server,2024-05-30,CVE-2019-15973,2023-12-16,77803,8.4,840.0,No,No,No,248
DVC-10191,host-148,192.168.254.84,macOS Ventura,Workstation,2024-08-06,CVE-2020-85643,2023-10-08,82570,8.0,800.0,Yes,No,Yes,180
DVC-10461,host-383,192.168.195.150,Windows 10,Workstation,2024-02-14,CVE-2018-64152,2023-04-19,20806,3.0,150.0,Yes,No,Yes,354
DVC-10147,host-967,192.168.232.59,macOS Ventura,Workstation,2024-12-20,CVE-2020-70506,2023-10-20,25977,8.5,850.0,No,No,No,44
DVC-10491,host-907,192.168.108.216,Linux Ubuntu,Workstation,2024-06-01,CVE-2023-43707,2023-07-23,52287,3.8,190.0,No,Yes,Yes,246
DVC-10088,host-943,192.168.98.94,Windows 10,Workstation,2024-12-17,CVE-2019-75410,2023-07-01,27148,3.9,195.0,No,No,No,47
DVC-10062,host-628,192.168.8.237,Linux RHEL,Server,2024-09-10,CVE-2020-68488,2023-05-18,23783,9.1,1137.5,No,Yes,No,145
DVC-10075,host-141,192.168.110.173,Windows Server 2019,Server,2024-10-29,CVE-2024-86767,2023-07-01,58891,8.0,800.0,Yes,Yes,No,96
DVC-10157,host-277,192.168.107.146,Linux Ubuntu,Workstation,2024-08-02,CVE-2023-63510,2023-12-30,44031,4.1,307.5,No,Yes,No,184
DVC-10174,host-402,192.168.246.223,Windows 10,Workstation,2024-08-06,CVE-2024-5106,2023-04-02,58956,4.2,315.0,No,No,Yes,180
DVC-10122,host-759,192.168.96.29,Windows Server 2019,Server,2024-10-25,CVE-2015-73445,2023-04-16,69893,0.3,15.0,Yes,No,Yes,100
DVC-10160,host-456,192.168.30.91,Windows 10,Workstation,2024-05-26,CVE-2023-36944,2023-09-09,59090,9.0,1125.0,Yes,Yes,No,252
DVC-10090,host-594,192.168.60.35,Linux Ubuntu,Workstation,2024-11-06,CVE-2020-59372,2023-08-17,36227,6.1,457.5,Yes,No,No,88
DVC-10041,host-717,192.168.123.143,Windows Server 2019,Server,2024-11-08,CVE-2020-92159,2023-06-12,87965,8.3,830.0,Yes,Yes,No,86
DVC-10257,host-713,192.168.10.129,Windows Server 2019,Server,2024-09-25,CVE-2016-22146,2023-12-03,62394,8.3,830.0,No,No,Yes,130
DVC-10329,host-193,192.168.165.148,Windows Server 2019,Server,2024-04-30,CVE-2022-75513,2023-09-02,84088,0.4,20.0,Yes,No,No,278
DVC-10380,host-353,192.168.114.13,Windows Server 2019,Server,2024-10-30,CVE-2021-45165,2023-02-16,86941,3.6,180.0,No,Yes,Yes,95
DVC-10379,host-157,192.168.30.39,Windows Server 2019,Server,2024-12-19,CVE-2016-48154,2023-03-20,35416,1.1,55.0,Yes,No,No,45
DVC-10036,host-522,192.168.28.18,Windows Server 2019,Server,2024-07-31,CVE-2020-28105,2023-05-18,97348,8.3,830.0,No,No,Yes,186
DVC-10197,host-389,192.168.209.33,Linux Ubuntu,Workstation,2024-10-07,CVE-2019-26456,2023-10-19,32730,0.3,15.0,No,No,Yes,118
DVC-10239,host-707,192.168.194.204,Windows 10,Workstation,2024-02-26,CVE-2017-43184,2023-04-01,91319,3.7,185.0,Yes,No,Yes,342
DVC-10208,host-703,192.168.23.193,Windows 10,Workstation,2024-01-28,CVE-2019-94672,2023-02-20,65175,2.0,100.0,No,No,No,371
DVC-10090,host-594,192.168.60.35,Linux Ubuntu,Workstation,2024-09-30,CVE-2015-90330,2023-12-06,66601,8.8,880.0,No,Yes,Yes,125
DVC-10387,host-463,192.168.146.26,Windows Server 2019,Server,2024-05-12,CVE-2020-94067,2023-09-24,19558,4.0,300.0,No,No,No,266
DVC-10161,host-535,192.168.177.106,Linux RHEL,Server,2024-01-21,CVE-2024-99919,2023-07-11,55818,0.1,5.0,No,No,No,378
DVC-10182,host-677,192.168.36.125,Linux Ubuntu,Workstation,2024-11-12,CVE-2016-17353,2023-12-29,21411,6.1,457.5,No,Yes,Yes,82
DVC-10071,host-156,192.168.107.124,Windows 10,Workstation,2024-12-18,CVE-2015-47808,2023-12-04,53869,3.4,170.0,Yes,Yes,Yes,46
DVC-10115,host-167,192.168.77.66,Windows Server 2019,Server,2024-11-28,CVE-2023-46108,2023-08-29,15750,8.6,860.0,Yes,Yes,No,66
DVC-10380,host-353,192.168.114.13,Windows Server 2019,Server,2024-01-21,CVE-2016-88182,2023-08-19,79893,5.9,442.5,Yes,Yes,Yes,378
DVC-10051,host-781,192.168.89.224,macOS Ventura,Workstation,2024-08-19,CVE-2020-64509,2023-08-25,65611,3.1,155.0,No,No,Yes,167
DVC-10068,host-640,192.168.65.34,Windows Server 2019,Server,2024-03-18,CVE-2023-75366,2023-01-08,17977,9.2,1150.0,Yes,No,No,321
DVC-10253,host-189,192.168.24.15,Linux Ubuntu,Workstation,2024-06-09,CVE-2024-10372,2023-06-13,94627,7.5,750.0,Yes,No,Yes,238
DVC-10206,host-956,192.168.139.136,Linux RHEL,Server,2024-01-24,CVE-2021-8989,2023-04-15,49966,9.9,1237.5,No,Yes,Yes,375
DVC-10143,host-839,192.168.226.110,Windows Server 2019,Server,2024-02-13,CVE-2020-85643,2023-10-08,82570,8.0,800.0,Yes,Yes,No,355
DVC-10392,host-808,192.168.166.94,Linux RHEL,Server,2024-04-01,CVE-2024-5106,2023-04-02,58956,4.2,315.0,No,No,Yes,307
DVC-10367,host-421,192.168.227.142,Linux Ubuntu,Workstation,2024-10-06,CVE-2022-65568,2023-07-09,41438,1.0,50.0,No,Yes,No,119
DVC-10352,host-882,192.168.198.115,Windows 10,Workstation,2024-05-07,CVE-2018-98983,2023-09-17,90357,4.6,345.0,No,Yes,Yes,271
DVC-10110,host-437,192.168.114.128,macOS Ventura,Workstation,2024-03-08,CVE-2016-88182,2023-08-19,79893,5.9,442.5,Yes,Yes,Yes,331
DVC-10199,host-398,192.168.234.147,Windows Server 2019,Server,2024-06-03,CVE-2019-29498,2023-12-02,98862,1.6,80.0,Yes,No,Yes,244
DVC-10466,host-243,192.168.179.234,Windows 10,Workstation,2024-12-16,CVE-2017-4661,2023-01-19,82865,2.7,135.0,No,Yes,No,48
DVC-10091,host-472,192.168.72.71,Linux Ubuntu,Workstation,2024-03-12,CVE-2022-96637,2023-11-17,41533,6.8,510.0,Yes,No,Yes,327
DVC-10322,host-243,192.168.13.241,Windows 10,Workstation,2024-01-11,CVE-2021-91540,2023-12-02,84975,8.8,880.0,No,Yes,No,388
DVC-10068,host-640,192.168.65.34,Windows Server 2019,Server,2024-06-27,CVE-2017-65507,2023-08-26,63178,9.4,1175.0,No,No,No,220
DVC-10162,host-372,192.168.56.70,Linux RHEL,Server,2024-02-09,CVE-2016-96091,2023-10-19,73579,3.5,175.0,No,Yes,Yes,359
DVC-10169,host-979,192.168.123.131,Windows 10,Workstation,2024-07-19,CVE-2024-40612,2023-12-29,86287,3.6,180.0,Yes,Yes,No,198
DVC-10091,host-472,192.168.72.71,Linux Ubuntu,Workstation,2024-12-16,CVE-2024-71704,2023-07-15,64424,3.4,170.0,No,No,No,48
DVC-10009,host-976,192.168.151.101,Windows 10,Workstation,2024-10-30,CVE-2019-38265,2023-01-02,36059,3.6,180.0,No,No,No,95
DVC-10181,host-738,192.168.0.172,macOS Ventura,Workstation,2024-04-11,CVE-2022-45829,2023-10-19,18346,7.6,760.0,No,No,Yes,297
DVC-10112,host-481,192.168.75.45,Windows 10,Workstation,2024-01-16,CVE-2023-10441,2023-09-30,87375,9.3,1162.5,Yes,Yes,Yes,383
DVC-10236,host-301,192.168.125.229,macOS Ventura,Workstation,2024-10-19,CVE-2024-49739,2023-06-04,13222,2.9,145.0,No,Yes,Yes,106
DVC-10207,host-984,192.168.216.143,Linux RHEL,Server,2024-01-25,CVE-2019-29498,2023-12-02,98862,1.6,80.0,No,No,No,374
DVC-10354,host-609,192.168.195.209,Windows Server 2019,Server,2024-12-24,CVE-2020-85643,2023-10-08,82570,8.0,800.0,No,Yes,Yes,40
DVC-10369,host-982,192.168.211.71,Linux RHEL,Server,2024-10-10,CVE-2016-69951,2023-12-31,73072,4.2,315.0,Yes,No,Yes,115
DVC-10122,host-759,192.168.96.29,Windows Server 2019,Server,2024-07-23,CVE-2021-17257,2023-08-29,59507,1.2,60.0,No,No,Yes,194
DVC-10390,host-781,192.168.150.191,Linux RHEL,Server,2024-05-07,CVE-2019-62936,2023-11-19,54297,7.5,750.0,Yes,Yes,No,271
DVC-10181,host-738,192.168.0.172,macOS Ventura,Workstation,2024-12-24,CVE-2016-90365,2023-11-25,38153,5.5,412.5,Yes,Yes,No,40
DVC-10251,host-153,192.168.107.6,Linux RHEL,Server,2024-06-03,CVE-2017-13770,2023-08-30,27044,8.5,850.0,No,No,Yes,244
DVC-10147,host-967,192.168.232.59,macOS Ventura,Workstation,2024-02-25,CVE-2015-89803,2023-06-27,74761,10.0,1250.0,Yes,No,No,343
